scale,budget_seconds,seed,k,window_size,build_s,gurobi_runtime_s,solve_wall_s,status,sol_count
"R=10,T=30",1.0,96010,8,6,0.016376334009692073,0.11422896385192871,0.11432220903225243,optimal,3
"R=10,T=30",1.0,96010,9,8,0.014055666979402304,0.9887599945068359,0.988898083975073,optimal,8
"R=10,T=30",1.0,96010,10,9,0.016908999998122454,1.0014750957489014,1.0016364159528166,time_limit,10
"R=10,T=30",1.0,96010,11,11,0.023607624985743314,1.0011589527130127,1.001350625010673,time_limit,4
"R=10,T=30",1.0,96010,12,12,0.02713045902783051,1.0014519691467285,1.0016592500032857,time_limit,5
"R=10,T=30",1.0,96010,13,10,0.019994875008706003,1.000817060470581,1.00100674998248,time_limit,3
"R=10,T=30",1.0,96010,14,10,0.019947416032664478,1.0010499954223633,1.0012212920119055,time_limit,3
"R=10,T=30",1.0,96010,15,12,0.027304666000418365,1.000666856765747,1.0008744999649934,time_limit,1
"R=10,T=30",1.0,96010,16,14,0.035324917000252753,1.0009188652038574,1.0011647089850157,time_limit,3
"R=10,T=30",1.0,96010,17,14,0.04454195901053026,1.0010921955108643,1.0013630830217153,time_limit,3
"R=10,T=30",1.0,96010,18,14,0.036188459023833275,1.0018420219421387,1.0021669999696314,time_limit,3
"R=10,T=30",1.0,96010,19,13,0.030798542022239417,1.00068998336792,1.0009216250036843,time_limit,3
"R=10,T=30",1.0,96010,20,13,0.032061041973065585,1.0007848739624023,1.0010859169997275,time_limit,3
"R=10,T=30",1.0,96010,21,12,0.027163916965946555,1.0014550685882568,1.0016704159788787,time_limit,4
"R=10,T=30",1.0,96010,22,11,0.023174208006821573,1.0003249645233154,1.0005091250059195,time_limit,7
"R=10,T=30",1.0,96010,23,10,0.01981070899637416,1.0010011196136475,1.0011612920206971,time_limit,7
"R=10,T=30",1.0,96010,24,8,0.013466082978993654,0.8766710758209229,0.8768059579888359,optimal,10
"R=10,T=30",1.0,96010,25,7,0.0183904169825837,0.4544069766998291,0.4545377920148894,optimal,10
"R=10,T=30",1.0,96010,26,6,0.00862391700502485,0.11479997634887695,0.11488725000526756,optimal,7
"R=10,T=30",1.0,96010,27,5,0.006861291010864079,0.07694387435913086,0.07701929198810831,optimal,3
"R=10,T=30",1.0,96010,28,5,0.006886542018037289,0.07616305351257324,0.07623754197265953,optimal,3
"R=10,T=30",1.0,96010,29,5,0.006796834000851959,0.07663488388061523,0.07670358300674707,optimal,3
"R=10,T=30",1.0,96010,30,5,0.006839624955318868,0.0771169662475586,0.07719945796998218,optimal,3
"R=10,T=30",1.0,96010,31,5,0.006712542031891644,0.06688690185546875,0.06696045800345019,optimal,8
"R=10,T=30",1.0,96010,32,3,0.0036563329631462693,0.007843971252441406,0.007889041036833078,optimal,2
"R=10,T=30",1.0,96010,33,3,0.0035449170391075313,0.007600069046020508,0.007641333038918674,optimal,2
"R=10,T=30",1.0,96010,34,2,0.0024270829744637012,0.0021538734436035156,0.0021876670070923865,optimal,1
"R=10,T=30",1.0,96010,35,2,0.002212667022831738,0.0020399093627929688,0.0020689170341938734,optimal,1
"R=10,T=30",1.0,96010,36,1,0.001544083992484957,0.0006690025329589844,0.0006921660387888551,optimal,1
"R=10,T=30",1.0,96010,37,1,0.0013922500074841082,0.0005939006805419922,0.0006163340294733644,optimal,1
"R=10,T=30",1.0,96011,0,2,0.0022366250050254166,0.006246089935302734,0.006282375019509345,optimal,2
"R=10,T=30",1.0,96011,1,2,0.002374584029894322,0.006262063980102539,0.0062936669564805925,optimal,2
"R=10,T=30",1.0,96011,2,1,0.0016072910511866212,0.0009179115295410156,0.000945042003877461,optimal,1
"R=10,T=30",1.0,96011,3,2,0.0021596659789793193,0.004880189895629883,0.004911916039418429,optimal,1
"R=10,T=30",1.0,96011,4,4,0.0048933750367723405,0.04356694221496582,0.04362641699844971,optimal,6
"R=10,T=30",1.0,96011,5,3,0.003639875038061291,0.00992894172668457,0.009969709033612162,optimal,1
"R=10,T=30",1.0,96011,6,5,0.006488082988653332,0.12004494667053223,0.12012112501543015,optimal,6
"R=10,T=30",1.0,96011,7,7,0.011087708990089595,1.0013890266418457,1.001500958984252,time_limit,10
"R=10,T=30",1.0,96011,8,8,0.0142197500099428,1.001150131225586,1.0012861249851994,time_limit,10
"R=10,T=30",1.0,96011,9,10,0.0198785419925116,1.001495122909546,1.0016578750219196,time_limit,5
"R=10,T=30",1.0,96011,10,14,0.03609833400696516,1.0017809867858887,1.002073500014376,time_limit,1
"R=10,T=30",1.0,96011,11,14,0.03531054098857567,1.0023181438446045,1.0025724999723025,time_limit,1
"R=10,T=30",1.0,96011,12,13,0.030826292000710964,1.0007009506225586,1.0009468749631196,time_limit,1
"R=10,T=30",1.0,96011,13,13,0.038357082987204194,1.000676155090332,1.000925583008211,time_limit,1
"R=10,T=30",1.0,96011,14,12,0.02805404202081263,1.0007529258728027,1.0010501660290174,time_limit,1
"R=10,T=30",1.0,96011,15,12,0.027071583026554435,1.000641107559204,1.000859624997247,time_limit,1
"R=10,T=30",1.0,96011,16,13,0.03162470803363249,1.0006670951843262,1.0009049590444192,time_limit,4
"R=10,T=30",1.0,96011,17,13,0.03129312495002523,1.0005731582641602,1.0008162090089172,time_limit,4
"R=10,T=30",1.0,96011,18,13,0.03272362501593307,1.0016181468963623,1.0019363749888726,time_limit,4
"R=10,T=30",1.0,96011,19,11,0.023199292016215622,1.001237154006958,1.0014235409907997,time_limit,5
"R=10,T=30",1.0,96011,20,9,0.016788374981842935,1.0010859966278076,1.0012261670199223,time_limit,10
"R=10,T=30",1.0,96011,21,7,0.01806545798899606,0.6047821044921875,0.6049074589973316,optimal,10
"R=10,T=30",1.0,96011,22,7,0.011361624987330288,0.6119060516357422,0.6120271249674261,optimal,10
"R=10,T=30",1.0,96011,23,7,0.011039833014365286,0.6174628734588623,0.6175628749770112,optimal,10
"R=10,T=30",1.0,96011,24,7,0.011360500007867813,0.8447220325469971,0.8448311670217663,optimal,10
"R=10,T=30",1.0,96011,25,6,0.009111082996241748,0.25707006454467773,0.257174166967161,optimal,6
"R=10,T=30",1.0,96011,26,5,0.0071208340232260525,0.05613899230957031,0.05622870899969712,optimal,6
"R=10,T=30",1.0,96011,27,3,0.0036487500183284283,0.010015010833740234,0.010064250032883137,optimal,2
"R=10,T=30",1.0,96011,28,2,0.0023935409844852984,0.003187894821166992,0.003221167018637061,optimal,1
"R=10,T=30",1.0,96011,29,1,0.001687082985881716,0.0007178783416748047,0.0007430409896187484,optimal,1
"R=10,T=30",1.0,96011,30,1,0.001502125000115484,0.0012941360473632812,0.0013177919900044799,optimal,2
"R=10,T=30",1.0,96012,0,1,0.0017678330186754465,0.0010159015655517578,0.0010486669489182532,optimal,1
"R=10,T=30",1.0,96012,1,4,0.004790582985151559,0.04577302932739258,0.04584045795490965,optimal,5
"R=10,T=30",1.0,96012,2,3,0.003722208959516138,0.08166003227233887,0.08172000001650304,optimal,10
"R=10,T=30",1.0,96012,3,2,0.0025957920006476343,0.009485006332397461,0.009521208005025983,optimal,7
"R=10,T=30",1.0,96012,4,3,0.003431041957810521,0.02975296974182129,0.02979916601907462,optimal,8
"R=10,T=30",1.0,96012,5,3,0.003626833960879594,0.027529001235961914,0.027580499998293817,optimal,7
"R=10,T=30",1.0,96012,6,10,0.019976791052613407,1.0014379024505615,1.001602708012797,time_limit,8
"R=10,T=30",1.0,96012,7,6,0.008877041982486844,0.29422783851623535,0.2943327920511365,optimal,10
"R=10,T=30",1.0,96012,8,8,0.014242500008549541,1.0014798641204834,1.001642459013965,time_limit,10
"R=10,T=30",1.0,96012,9,8,0.01426516700303182,1.0013000965118408,1.0014526669983752,time_limit,10
"R=10,T=30",1.0,96012,10,10,0.020578833995386958,1.0014231204986572,1.0016339580179192,time_limit,5
"R=10,T=30",1.0,96012,11,12,0.027073250035755336,1.0007309913635254,1.0009271249873564,time_limit,8
"R=10,T=30",1.0,96012,12,14,0.03536220802925527,1.0007190704345703,1.000989624997601,time_limit,3
"R=10,T=30",1.0,96012,13,13,0.0391573749948293,1.002018928527832,1.0022809579968452,time_limit,4
"R=10,T=30",1.0,96012,14,14,0.03562508401228115,1.0005779266357422,1.0008370840223506,time_limit,3
"R=10,T=30",1.0,96012,15,15,0.04087004199391231,1.0019421577453613,1.0022447910159826,time_limit,1
"R=10,T=30",1.0,96012,16,15,0.040671083028428257,1.0008139610290527,1.0011341249919496,time_limit,2
"R=10,T=30",1.0,96012,17,14,0.03609316603979096,1.0008819103240967,1.0011634170077741,time_limit,4
"R=10,T=30",1.0,96012,18,12,0.02751295902999118,1.0008718967437744,1.0010856669978239,time_limit,3
"R=10,T=30",1.0,96012,19,11,0.03074816701700911,1.0006420612335205,1.0008374579483643,time_limit,4
"R=10,T=30",1.0,96012,20,11,0.023182249977253377,1.0006659030914307,1.000845542002935,time_limit,4
"R=10,T=30",1.0,96012,21,11,0.024246708024293184,1.0007250308990479,1.0009905410115607,time_limit,5
"R=10,T=30",1.0,96012,22,10,0.019527832977473736,1.0012540817260742,1.0014609579811804,time_limit,10
"R=10,T=30",1.0,96012,23,9,0.018046291021164507,1.0018761157989502,1.002025124966167,time_limit,10
"R=10,T=30",1.0,96012,24,9,0.016479083977174014,1.001331090927124,1.0014740829938091,time_limit,10
"R=10,T=30",1.0,96012,25,6,0.008952791045885533,0.4161570072174072,0.41624066699296236,optimal,10
"R=10,T=30",1.0,96012,26,5,0.006964083993807435,0.1372377872467041,0.13731949997600168,optimal,10
"R=10,T=30",1.0,96012,27,4,0.00504662498133257,0.09304690361022949,0.09311254200292751,optimal,10
"R=10,T=30",1.0,96012,28,3,0.0038160000112839043,0.016613006591796875,0.0166617080103606,optimal,8
"R=10,T=30",1.0,96012,29,2,0.0026222080341540277,0.003192901611328125,0.003228084009606391,optimal,2
"R=10,T=30",1.0,96012,30,2,0.0023527080193161964,0.0030770301818847656,0.0031082500354386866,optimal,2
"R=10,T=30",1.0,96012,31,2,0.0024089590297080576,0.0027968883514404297,0.0028332500369288027,optimal,2
"R=10,T=30",1.0,96012,32,1,0.0016216659569181502,0.0006589889526367188,0.0006839999696239829,optimal,1
"R=10,T=30",1.0,96013,0,1,0.0015662919613532722,0.0009050369262695312,0.0009291250025853515,optimal,1
"R=10,T=30",1.0,96013,1,1,0.0014157920377328992,0.0007607936859130859,0.0007835830328986049,5,1
"R=10,T=30",1.0,96013,2,3,0.003291041008196771,0.014327049255371094,0.014371750003192574,optimal,2
"R=10,T=30",1.0,96013,3,2,0.0026041250093840063,0.007094144821166992,0.007130292011424899,optimal,2
"R=10,T=30",1.0,96013,4,7,0.010784749989397824,0.7996478080749512,0.7997606249991804,optimal,10
"R=10,T=30",1.0,96013,5,3,0.0037557079922407866,0.013241052627563477,0.013291957962792367,optimal,6
"R=10,T=30",1.0,96013,6,8,0.014061041991226375,1.001986026763916,1.0021746670245193,time_limit,10
"R=10,T=30",1.0,96013,7,9,0.016823082987684757,1.0010778903961182,1.0012461669975892,time_limit,10
"R=10,T=30",1.0,96013,8,10,0.019594333018176258,1.0011579990386963,1.0013430830440484,time_limit,6
"R=10,T=30",1.0,96013,9,10,0.03336283296812326,1.0015878677368164,1.00183012499474,time_limit,1
"R=10,T=30",1.0,96013,10,11,0.024892124987673014,1.0008900165557861,1.0011620410368778,time_limit,5
"R=10,T=30",1.0,96013,11,12,0.02699212497100234,1.0015971660614014,1.0018227499676868,time_limit,3
"R=10,T=30",1.0,96013,12,12,0.026739499997347593,1.0006580352783203,1.0008695420110598,time_limit,6
"R=10,T=30",1.0,96013,13,16,0.04647679202025756,1.0016310214996338,1.0019707910250872,time_limit,1
"R=10,T=30",1.0,96013,14,16,0.0535640410380438,1.0009548664093018,1.001312250038609,time_limit,2
"R=10,T=30",1.0,96013,15,14,0.03580362495267764,1.000952959060669,1.0013463749783114,time_limit,2
"R=10,T=30",1.0,96013,16,14,0.03681170800700784,1.001060962677002,1.0013859999598935,time_limit,2
"R=10,T=30",1.0,96013,17,14,0.035510500019881874,1.0010509490966797,1.0013295829994604,time_limit,2
"R=10,T=30",1.0,96013,18,14,0.03560454200487584,1.0010337829589844,1.0012953749974258,time_limit,2
"R=10,T=30",1.0,96013,19,11,0.02342762501211837,1.0012121200561523,1.0014300830080174,time_limit,10
"R=10,T=30",1.0,96013,20,11,0.024472374992910773,1.0012099742889404,1.0014351250138134,time_limit,3
"R=10,T=30",1.0,96013,21,10,0.026959875016473234,1.0011718273162842,1.001357959001325,time_limit,9
"R=10,T=30",1.0,96013,22,8,0.014309290971141309,1.0013220310211182,1.0014618340064771,time_limit,10
"R=10,T=30",1.0,96013,23,8,0.013624167011585087,1.001594066619873,1.0017216250416823,time_limit,10
"R=10,T=30",1.0,96013,24,7,0.011190749995876104,1.001824140548706,1.0019400419550948,time_limit,10
"R=10,T=30",1.0,96013,25,7,0.010943458997644484,1.0021319389343262,1.0022315409732983,time_limit,10
"R=10,T=30",1.0,96013,26,7,0.011153166997246444,1.0015358924865723,1.0016418329905719,time_limit,10
"R=10,T=30",1.0,96013,27,7,0.010997750039678067,1.0008368492126465,1.0009439589921385,time_limit,10
"R=10,T=30",1.0,96013,28,7,0.011008500005118549,1.0018210411071777,1.0019376669661142,time_limit,10
"R=10,T=30",1.0,96013,29,6,0.009634458983782679,0.4165189266204834,0.4166503750020638,optimal,10
"R=10,T=30",1.0,96013,30,5,0.006777417031116784,0.22135686874389648,0.2214275419828482,optimal,10
"R=10,T=30",1.0,96013,31,4,0.005267874978017062,0.04685711860656738,0.04692395805614069,optimal,5
"R=10,T=30",1.0,96013,32,4,0.005052499996963888,0.04544520378112793,0.04550800001015887,optimal,4
"R=10,T=30",1.0,96013,33,3,0.0037063330528326333,0.012871980667114258,0.012914917024318129,optimal,3
"R=10,T=30",1.0,96013,34,3,0.0034686249564401805,0.013083934783935547,0.013131792016793042,optimal,3
"R=10,T=30",1.0,96013,35,2,0.0026385830133222044,0.0016031265258789062,0.0016354169929400086,optimal,2
"R=10,T=30",1.0,96013,36,1,0.0017979589756578207,0.0008649826049804688,0.0008971670176833868,optimal,1
"R=10,T=30",1.0,96013,37,1,0.0014494589995592833,0.0006811618804931641,0.0007052919827401638,optimal,1
"R=10,T=30",1.0,96013,38,1,0.0013907910324633121,0.0005841255187988281,0.0006065409979782999,optimal,1
"R=10,T=30",1.0,96014,0,1,0.001406499999575317,0.0008771419525146484,0.000899875012692064,optimal,1
"R=10,T=30",1.0,96014,1,2,0.002247125026769936,0.004369020462036133,0.004398333025164902,optimal,1
"R=10,T=30",1.0,96014,2,1,0.0014130420167930424,0.0008490085601806641,0.0008712909766472876,optimal,1
"R=10,T=30",1.0,96014,3,1,0.0013689999468624592,0.0007350444793701172,0.0007569579756818712,5,1
"R=10,T=30",1.0,96014,4,5,0.006320000044070184,0.3112220764160156,0.31128862500190735,optimal,10
"R=10,T=30",1.0,96014,5,1,0.0019955839961767197,0.0009229183197021484,0.0009562500054016709,5,1
"R=10,T=30",1.0,96014,6,1,0.0015037920093163848,0.0007979869842529297,0.0008300000336021185,optimal,1
"R=10,T=30",1.0,96014,7,2,0.0025696249795146286,0.002805948257446289,0.0028410000377334654,optimal,1
"R=10,T=30",1.0,96014,8,9,0.016306665958836675,1.0009150505065918,1.0010671660420485,time_limit,10
"R=10,T=30",1.0,96014,9,11,0.023379457998089492,1.000749111175537,1.0009438749984838,time_limit,10
"R=10,T=30",1.0,96014,10,12,0.027112999989185482,1.00056791305542,1.0007732919766568,time_limit,1
"R=10,T=30",1.0,96014,11,13,0.03926554200006649,1.0010781288146973,1.0013922089710832,time_limit,4
"R=10,T=30",1.0,96014,12,13,0.03255470795556903,1.000676155090332,1.0009401669958606,time_limit,4
"R=10,T=30",1.0,96014,13,14,0.0366068750154227,1.0007860660552979,1.0011241669999436,time_limit,1
"R=10,T=30",1.0,96014,14,14,0.03577104100259021,1.0014331340789795,1.001689292024821,time_limit,2
"R=10,T=30",1.0,96014,15,13,0.032637709053233266,1.0012810230255127,1.0015477920533158,time_limit,2
"R=10,T=30",1.0,96014,16,13,0.031500125012826174,1.001561164855957,1.001796500000637,time_limit,2
"R=10,T=30",1.0,96014,17,13,0.030856625002343208,1.0008981227874756,1.0011320839985274,time_limit,1
"R=10,T=30",1.0,96014,18,11,0.03146579099120572,1.0010740756988525,1.001270959037356,time_limit,4
"R=10,T=30",1.0,96014,19,9,0.01656379201449454,1.0027329921722412,1.0028986670076847,time_limit,10
"R=10,T=30",1.0,96014,20,8,0.014599207963328809,1.0013091564178467,1.0014435410266742,time_limit,10
"R=10,T=30",1.0,96014,21,6,0.008881916990503669,0.5596320629119873,0.5597262090304866,optimal,10
"R=10,T=30",1.0,96014,22,5,0.007229999988339841,0.1834418773651123,0.18353133299387991,optimal,10
"R=10,T=30",1.0,96014,23,5,0.006944625056348741,0.1913130283355713,0.19139608304249123,optimal,6
"R=10,T=30",1.0,96014,24,4,0.005283334001433104,0.04360198974609375,0.04366433300310746,optimal,3
"R=10,T=30",1.0,96014,25,4,0.005202999978791922,0.0428309440612793,0.0428886660374701,optimal,3
"R=10,T=30",1.0,96014,26,4,0.005143374961335212,0.04580116271972656,0.045863792009186,optimal,5
"R=10,T=30",1.0,96014,27,3,0.003804791020229459,0.01758408546447754,0.01763608300825581,optimal,4
"R=10,T=30",1.0,96014,28,1,0.0017755829612724483,0.0012450218200683594,0.0012713749893009663,optimal,2
"R=10,T=30",1.0,96015,0,3,0.0034815839608199894,0.016870975494384766,0.01692150003509596,optimal,1
"R=10,T=30",1.0,96015,1,1,0.001850707980338484,0.0009129047393798828,0.0009397499961778522,5,1
"R=10,T=30",1.0,96015,2,3,0.0032861250219866633,0.02115917205810547,0.021201917028520256,optimal,1
"R=10,T=30",1.0,96015,3,7,0.011617208016104996,0.7816140651702881,0.7817752079572529,optimal,10
"R=10,T=30",1.0,96015,4,8,0.013609957997687161,1.0012180805206299,1.0013452919665724,time_limit,10
"R=10,T=30",1.0,96015,5,6,0.009282916027586907,0.5630249977111816,0.5631405410240404,optimal,10
"R=10,T=30",1.0,96015,6,7,0.01148841599933803,1.001539945602417,1.001678750035353,time_limit,10
"R=10,T=30",1.0,96015,7,9,0.017536291969008744,1.0019729137420654,1.002134041977115,time_limit,10
"R=10,T=30",1.0,96015,8,11,0.024123792012687773,1.001420021057129,1.0016212089685723,time_limit,5
"R=10,T=30",1.0,96015,9,14,0.03668679198017344,1.0008959770202637,1.0012032910017297,time_limit,2
"R=10,T=30",1.0,96015,10,14,0.04442749998997897,1.0008490085601807,1.0011450839811005,time_limit,2
"R=10,T=30",1.0,96015,11,13,0.03216987499035895,1.001127004623413,1.0014051669859327,time_limit,3
"R=10,T=30",1.0,96015,12,13,0.032496333005838096,1.0006930828094482,1.0010224590077996,time_limit,4
"R=10,T=30",1.0,96015,13,13,0.031010416976641864,1.0019209384918213,1.0021600830368698,time_limit,5
"R=10,T=30",1.0,96015,14,13,0.0324829580495134,0.7849819660186768,0.7852943339967169,optimal,3
"R=10,T=30",1.0,96015,15,12,0.026815249992068857,1.000765085220337,1.0009674170287326,time_limit,4
"R=10,T=30",1.0,96015,16,12,0.026941750023979694,1.000885009765625,1.0010959160281345,time_limit,4
"R=10,T=30",1.0,96015,17,12,0.03412975004175678,1.0007829666137695,1.001003417011816,time_limit,5
"R=10,T=30",1.0,96015,18,10,0.02028341597178951,1.0011568069458008,1.0013438329915516,time_limit,8
"R=10,T=30",1.0,96015,19,8,0.01440612500300631,1.0014548301696777,1.0016306249890476,time_limit,10
"R=10,T=30",1.0,96015,20,8,0.01400624995585531,1.00124192237854,1.0014147500041872,time_limit,10
"R=10,T=30",1.0,96015,21,7,0.01109316700603813,0.2358858585357666,0.2359853339730762,optimal,10
"R=10,T=30",1.0,96015,22,7,0.010942500026430935,0.2321159839630127,0.2322156250011176,optimal,8
"R=10,T=30",1.0,96015,23,3,0.0038685420295223594,0.014436006546020508,0.014485916995909065,optimal,8
"R=10,T=30",1.0,96015,24,3,0.0034383749589323997,0.01422119140625,0.014259708987083286,optimal,8
"R=10,T=30",1.0,96015,25,3,0.00343466701451689,0.014353036880493164,0.014402917004190385,optimal,8
"R=10,T=30",1.0,96015,26,3,0.003741166030522436,0.014213085174560547,0.01426141697447747,optimal,7
"R=10,T=30",1.0,96015,27,2,0.002637249999679625,0.00527191162109375,0.005308374995365739,optimal,3
"R=10,T=30",1.0,96015,28,1,0.0017878329963423312,0.0009508132934570312,0.0009795840014703572,optimal,2
"R=10,T=30",1.0,96015,29,1,0.0016380419838242233,0.0008261203765869141,0.0008568330085836351,optimal,2
"R=10,T=30",1.0,96015,30,1,0.001438374980352819,0.0006170272827148438,0.0006400420097634196,optimal,1
"R=10,T=30",1.0,96015,31,1,0.0013795419945381582,0.0008740425109863281,0.0008984580053947866,optimal,1
"R=10,T=30",1.0,96016,0,1,0.0019726669997908175,0.0010170936584472656,0.0010476669995114207,optimal,1
"R=10,T=30",1.0,96016,1,1,0.0014773749862797558,0.00067901611328125,0.0007034590234979987,optimal,1
"R=10,T=30",1.0,96016,2,1,0.00165125000057742,0.0008091926574707031,0.000838666979689151,5,1
"R=10,T=30",1.0,96016,3,1,0.001537167001515627,0.0007572174072265625,0.0007808749796822667,optimal,1
"R=10,T=30",1.0,96016,4,1,0.001384458038955927,0.0008130073547363281,0.0008490830077789724,optimal,1
"R=10,T=30",1.0,96016,5,1,0.0017076249932870269,0.0008409023284912109,0.0008644999470561743,5,1
"R=10,T=30",1.0,96016,6,3,0.0036615419667214155,0.02481698989868164,0.02486441604560241,optimal,4
"R=10,T=30",1.0,96016,7,4,0.004991707974113524,0.1038200855255127,0.10389300005044788,optimal,9
"R=10,T=30",1.0,96016,8,3,0.0037540830089710653,0.019755125045776367,0.019811584032140672,optimal,7
"R=10,T=30",1.0,96016,9,6,0.008777957991696894,0.6242198944091797,0.6243054160149768,optimal,10
"R=10,T=30",1.0,96016,10,9,0.01653362502111122,1.000931978225708,1.0010709580383264,time_limit,10
"R=10,T=30",1.0,96016,11,12,0.02905462495982647,1.0007061958312988,1.0010153749608435,time_limit,4
"R=10,T=30",1.0,96016,12,11,0.023355582961812615,1.000964879989624,1.0011530829942785,time_limit,3
"R=10,T=30",1.0,96016,13,9,0.01668741600587964,1.0018250942230225,1.0019755000248551,time_limit,10
"R=10,T=30",1.0,96016,14,12,0.033914958010427654,1.0011920928955078,1.0014437909703702,time_limit,3
"R=10,T=30",1.0,96016,15,14,0.03695920901373029,1.0006589889526367,1.0009656670154072,time_limit,1
"R=10,T=30",1.0,96016,16,14,0.03612358297687024,1.0006129741668701,1.0008903330308385,time_limit,3
"R=10,T=30",1.0,96016,17,12,0.026882999984081835,1.00077486038208,1.0009902080055326,time_limit,3
"R=10,T=30",1.0,96016,18,9,0.016797083953861147,1.0011539459228516,1.0012939580483362,time_limit,10
"R=10,T=30",1.0,96016,19,9,0.016567040991503745,1.0009260177612305,1.0010644999565557,time_limit,10
"R=10,T=30",1.0,96016,20,9,0.01654129195958376,1.0017719268798828,1.0019063749932684,time_limit,10
"R=10,T=30",1.0,96016,21,7,0.011012250033672899,0.45078396797180176,0.4508920419611968,optimal,10
"R=10,T=30",1.0,96016,22,7,0.0112221670569852,0.5461649894714355,0.5463012909749523,optimal,10
"R=10,T=30",1.0,96016,23,5,0.00696516694733873,0.06402802467346191,0.06410725001478568,optimal,10
"R=10,T=30",1.0,96016,24,3,0.0037120840279385448,0.018159151077270508,0.018206041946541518,optimal,3
"R=10,T=30",1.0,96016,25,2,0.0025172079913318157,0.005045890808105469,0.005079124995972961,optimal,3
"R=10,T=30",1.0,96016,26,2,0.002397041011136025,0.004806041717529297,0.0048400830128230155,optimal,3
"R=10,T=30",1.0,96016,27,2,0.0023493340122513473,0.005043983459472656,0.005078667018096894,optimal,3
"R=10,T=30",1.0,96016,28,2,0.0024882919969968498,0.0052220821380615234,0.005261250014882535,optimal,3
"R=10,T=30",1.0,96016,29,2,0.0027209999971091747,0.005088090896606445,0.005140083027072251,optimal,3
"R=10,T=30",1.0,96016,30,2,0.0024597920128144324,0.004958152770996094,0.004995124996639788,optimal,3
"R=10,T=30",1.0,96017,0,3,0.0035059580113738775,0.020055055618286133,0.020100791996810585,optimal,2
"R=10,T=30",1.0,96017,1,3,0.003493624972179532,0.01972198486328125,0.019766457960940897,optimal,3
"R=10,T=30",1.0,96017,2,1,0.0016868329839780927,0.0011680126190185547,0.0011967089958488941,optimal,2
"R=10,T=30",1.0,96017,3,1,0.0014657080173492432,0.0009870529174804688,0.001010207983199507,optimal,2
"R=10,T=30",1.0,96017,4,4,0.00463525002123788,0.05217289924621582,0.0522284580511041,optimal,6
"R=10,T=30",1.0,96017,5,5,0.006691957998555154,0.22246217727661133,0.22253416699822992,optimal,3
"R=10,T=30",1.0,96017,6,6,0.00906429102178663,0.1047980785369873,0.10490916698472574,optimal,9
"R=10,T=30",1.0,96017,7,3,0.0038450409774668515,0.012484073638916016,0.012535624962765723,optimal,4
"R=10,T=30",1.0,96017,8,6,0.009322499972768128,0.36606812477111816,0.36615625000558794,optimal,10
"R=10,T=30",1.0,96017,9,6,0.01592091703787446,0.4123208522796631,0.41241849999642,optimal,10
"R=10,T=30",1.0,96017,10,9,0.016751458984799683,1.00164794921875,1.0017890409799293,time_limit,10
"R=10,T=30",1.0,96017,11,11,0.023424832965247333,1.0012149810791016,1.001403542002663,time_limit,3
"R=10,T=30",1.0,96017,12,11,0.024796457961201668,1.0008609294891357,1.001111374993343,time_limit,5
"R=10,T=30",1.0,96017,13,10,0.01975329202832654,1.001939058303833,1.0021056670229882,time_limit,10
"R=10,T=30",1.0,96017,14,10,0.01947704196209088,1.000920057296753,1.001076375017874,time_limit,7
"R=10,T=30",1.0,96017,15,10,0.020035209017805755,1.000666856765747,1.0008740829653107,time_limit,2
"R=10,T=30",1.0,96017,16,7,0.011588792025577277,0.418179988861084,0.4182977500022389,optimal,10
"R=10,T=30",1.0,96017,17,7,0.011075666989199817,0.419079065322876,0.4191833329969086,optimal,10
"R=10,T=30",1.0,96017,18,7,0.011216957995202392,0.43793392181396484,0.4380445830174722,optimal,9
"R=10,T=30",1.0,96017,19,6,0.008939750026911497,0.36133289337158203,0.36142675002338365,optimal,10
"R=10,T=30",1.0,96017,20,4,0.005072583036962897,0.0404970645904541,0.04055816697655246,optimal,7
"R=10,T=30",1.0,96017,21,4,0.005378208996262401,0.04008889198303223,0.04016583401244134,optimal,6
"R=10,T=30",1.0,96017,22,2,0.0026189589989371598,0.0025849342346191406,0.0026194590027444065,optimal,2
"R=10,T=30",1.0,96017,23,1,0.001496707962360233,0.0014460086822509766,0.001471417024731636,optimal,3
"R=10,T=30",1.0,96017,24,1,0.0015234589809551835,0.0013530254364013672,0.0013783329632133245,optimal,3
"R=10,T=30",1.0,96018,0,1,0.0014669999945908785,0.0008499622344970703,0.0008742499630898237,optimal,1
"R=10,T=30",1.0,96018,1,2,0.0021880409913137555,0.0041179656982421875,0.004147375002503395,optimal,1
"R=10,T=30",1.0,96018,2,2,0.0024081660085357726,0.0062448978424072266,0.006278000015299767,optimal,1
"R=10,T=30",1.0,96018,3,2,0.002361082995776087,0.005441904067993164,0.005476582970004529,optimal,1
"R=10,T=30",1.0,96018,4,5,0.006469666957855225,0.1313319206237793,0.13140087499050424,optimal,5
"R=10,T=30",1.0,96018,5,4,0.005105957970954478,0.1389319896697998,0.13899462501285598,optimal,10
"R=10,T=30",1.0,96018,6,7,0.011235457961447537,1.0013928413391113,1.0015195420128293,time_limit,10
"R=10,T=30",1.0,96018,7,8,0.013635249983053654,1.0019309520721436,1.002055292017758,time_limit,10
"R=10,T=30",1.0,96018,8,12,0.03510158299468458,1.0006849765777588,1.000912208983209,time_limit,2
