seed,decision_index,n_pending,n_available,n_committed,t_features_s,t_graph_build_s,t_gnn_forward_s,t_hungarian_s,t_stages_sum_s,t_total_s,t_discrepancy_s
96103,0,0,30,0,0.001612124964594841,4.062504740431905e-05,0.000988416955806315,6.791704799979925e-05,0.0027090840158052742,0.0030895420350134373,-0.000380458019208163
96103,1,0,30,0,0.0015820410335436463,5.0333968829363585e-05,0.000931332993786782,6.550003308802843e-05,0.0026292080292478204,0.0031276249792426825,-0.0004984169499948621
96103,2,3,30,0,0.0016735419631004333,4.012504359707236e-05,0.0011879579978995025,6.987497908994555e-05,0.0029714999836869538,0.0030054590315558016,-3.395904786884785e-05
96103,3,6,30,0,0.0017452079919166863,4.183303099125624e-05,0.0008553749648854136,6.854202365502715e-05,0.0027109580114483833,0.002733166969846934,-2.220895839855075e-05
96103,4,11,30,0,0.0017993339570239186,5.383300594985485e-05,0.001147375034634024,6.787496386095881e-05,0.003068416961468756,0.002807374985422939,0.00026104197604581714
96103,5,18,30,0,0.0019727919716387987,4.991603782400489e-05,0.0014420420047827065,6.41669612377882e-05,0.0035289169754832983,0.003278499993029982,0.00025041698245331645
96103,6,21,30,2,0.002013667020946741,3.825000021606684e-05,0.0009984999778680503,6.95830094628036e-05,0.003120000008493662,0.0037908749654889107,-0.0006708749569952488
96103,7,26,28,26,0.0021819579997099936,4.0041981264948845e-05,0.0011164160096086562,0.00012433400843292475,0.0034627499990165234,0.0037422089953906834,-0.00027945899637416005
96103,8,13,2,2,0.0019087919499725103,3.770802868530154e-05,0.0010625830036588013,6.325001595541835e-05,0.0030723329982720315,0.0029239580035209656,0.00014837499475106597
96103,9,16,0,0,0.0019255420193076134,4.6083005145192146e-05,0.0008360419888049364,6.737501826137304e-05,0.002875042031519115,0.002965583000332117,-9.054096881300211e-05
96103,10,24,0,0,0.002097541990224272,3.649998689070344e-05,0.0011047910084016621,6.745901191607118e-05,0.0033062919974327087,0.003072999999858439,0.00023329199757426977
