scale,R,T,budget_seconds,seed,cost,served_all,frac_served,n_unserved,n_window_solves,n_models_built,n_time_limit,n_no_incumbent,n_fallbacks,mean_solve_s,max_solve_s,mean_build_s,max_build_s,mean_total_per_decision_s,mean_window,max_window,total_solver_seconds,wall_seconds
"R=10,T=30",10,30,0.25,96054,176.33297525387857,1,1.0,0,32,32,12,0,0,0.1213771179318428,0.2575809955596924,0.009856205566393328,0.03088308300357312,0.13132645941368537,5.34375,13,4.202446701237932,4.241973583993968
"R=10,T=30",10,30,0.25,96055,187.15041316842596,1,1.0,0,34,34,20,0,0,0.15322654387530157,0.25208401679992676,0.01782495096524465,0.053525208961218596,0.17120410658261628,7.617647058823529,16,5.820939623808954,5.885152707982343
"R=10,T=30",10,30,0.25,96056,182.16851042680116,1,1.0,0,31,31,18,0,0,0.16331602681067683,0.25249290466308594,0.011963055224999065,0.03847212495747954,0.17538957006763667,6.387096774193548,13,5.437076672096737,5.48313229100313
"R=10,T=30",10,30,0.25,96057,162.439379692075,1,1.0,0,28,28,14,0,0,0.14636550630841935,0.26407599449157715,0.014846607177917446,0.045665792014915496,0.16133862956901016,6.857142857142857,15,4.517481627932284,4.5714746250305325
"R=10,T=30",10,30,0.25,96058,140.68488388944823,1,1.0,0,24,24,13,0,0,0.1470648149649302,0.2525980472564697,0.010600590246516125,0.023186000005807728,0.15776977254427038,5.833333333333333,10,3.786474541062489,3.8189750830060802
"R=10,T=30",10,30,0.25,96059,182.6892129006756,1,1.0,0,35,35,19,0,0,0.15043609482901438,0.2627601623535156,0.013087710688289787,0.036590458010323346,0.1636423534879993,6.4,14,5.727482372079976,5.780933833040763
"R=10,T=30",10,30,1.0,96000,176.20601581073586,1,1.0,0,30,30,14,0,0,0.5320883591969808,1.002614974975586,0.018148806759078675,0.0533337919623591,0.5503941720623212,7.8,16,16.511825161869638,16.57370033301413
"R=10,T=30",10,30,1.0,96001,197.36394694913648,1,1.0,0,35,35,12,0,0,0.47809491157531736,1.009577989578247,0.013430828544577318,0.03733199997805059,0.4916435059176625,6.542857142857143,14,17.207522707118187,17.265635125047993
"R=10,T=30",10,30,1.0,96002,256.8571561383339,1,1.0,0,40,40,19,0,0,0.5948075890541077,1.0046930313110352,0.02277769903303124,0.06694625003729016,0.6177659459848656,9.0,19,24.71063783939462,24.80820345901884
"R=10,T=30",10,30,1.0,96003,162.44404614271207,1,1.0,0,35,35,12,0,0,0.39048752103533063,1.0030229091644287,0.00987314528985215,0.0311385840177536,0.40045232035086625,5.2,13,14.015831212280318,14.061988957982976
"R=10,T=30",10,30,1.0,96004,200.95786136937267,1,1.0,0,36,36,14,0,0,0.4388711121347215,1.0013909339904785,0.012501721110311337,0.03672045795246959,0.45148682991889977,6.083333333333333,14,16.253525877080392,16.308181374974083
"R=10,T=30",10,30,1.0,96005,199.1721956221751,1,1.0,0,33,33,15,0,0,0.4865642749901974,1.0026240348815918,0.014215250026829766,0.03557004197500646,0.5009044128396041,6.878787878787879,13,16.529845623706933,16.58690154197393
"R=10,T=30",10,30,1.0,96006,152.17967792027557,1,1.0,0,29,29,13,0,0,0.5110758666334481,1.0014560222625732,0.01452274566138934,0.038026791997253895,0.5257245662164521,7.0344827586206895,14,15.246012420277111,15.297225541027728
"R=10,T=30",10,30,1.0,96007,199.7494527447107,1,1.0,0,35,35,15,0,0,0.4568283898489816,1.0025529861450195,0.013564065339908535,0.04845883295638487,0.4705110392317043,6.457142857142857,15,16.46788637310965,16.526319957978558
"R=10,T=30",10,30,1.0,96008,114.06434577263232,1,1.0,0,26,26,7,0,0,0.3677658759630643,1.0018010139465332,0.009544373427231152,0.02469266700791195,0.3774072708172473,5.423076923076923,11,9.81258904124843,9.847580667003058
"R=10,T=30",10,30,1.0,96009,155.16406524476264,1,1.0,0,31,31,17,0,0,0.5815091210026895,1.0025367736816406,0.016817905973913447,0.036326542031019926,0.5984714422600284,7.709677419354839,14,18.55261471006088,18.615229707967956
"R=10,T=30",10,30,1.0,96010,215.87252172958796,1,1.0,0,38,38,14,0,0,0.47342437819430705,1.0018420219421387,0.01411682252900822,0.04454195901053026,0.4876617074509053,6.815789473684211,14,18.531144883134402,18.595763082965277
"R=10,T=30",10,30,1.0,96011,169.21459435636862,1,1.0,0,31,31,14,0,0,0.5553300073069911,1.0023181438446045,0.015394301037304103,0.038357082987204194,0.5708590901359135,7.32258064516129,14,17.696631794213317,17.754556583007798
"R=10,T=30",10,30,1.0,96012,205.9957562869133,1,1.0,0,33,33,18,0,0,0.5813004970550537,1.002018928527832,0.01655318691381112,0.04087004199391231,0.5979974015499465,7.666666666666667,15,19.733914251148235,19.80022941698553
"R=10,T=30",10,30,1.0,96013,210.4227725712591,1,1.0,0,39,39,23,0,0,0.6314395574422983,1.0021319389343262,0.016126279923646975,0.0535640410380438,0.647712401747226,7.435897435897436,16,25.260783668141812,25.335284667031374
"R=10,T=30",10,30,1.0,96014,163.20420675414022,1,1.0,0,29,29,13,0,0,0.49734797971001987,1.0027329921722412,0.01488661492877672,0.03926554200006649,0.5123638534569182,6.862068965517241,14,14.858551750250626,14.910508375032805
"R=10,T=30",10,30,1.0,96015,181.8558832046174,1,1.0,0,32,32,15,0,0,0.5537578985095024,1.0019729137420654,0.015235402312100632,0.04442749998997897,0.5691334896873741,7.15625,14,18.21227166999597,18.27164070896106
"R=10,T=30",10,30,1.0,96016,157.74764182084192,1,1.0,0,31,31,11,0,0,0.41607573724562125,1.0018250942230225,0.011231534964134616,0.03695920901373029,0.4274131276441978,5.67741935483871,14,13.249806956970133,13.294438915967476
"R=10,T=30",10,30,1.0,96017,116.10434269205332,1,1.0,0,25,25,6,0,0,0.3576793575286865,1.001939058303833,0.009711258357856422,0.024796457961201668,0.3674857400753535,5.52,11,9.187143501883838,9.220381457998883
"R=10,T=30",10,30,1.0,96018,192.07157027399163,1,1.0,0,33,33,17,0,0,0.5356198513146603,1.0059609413146973,0.017241839661658036,0.06078904104651883,0.5530067690556417,7.636363636363637,17,18.249223378836177,18.315542666998226
"R=10,T=30",10,30,1.0,96019,144.47111583206168,1,1.0,0,29,29,9,0,0,0.39755251489836596,1.0082981586456299,0.011837084857939646,0.050585708988364786,0.40950166533805493,5.862068965517241,15,11.875548294803593,11.918490167008713
"R=10,T=30",10,30,1.0,96020,210.844045864627,1,1.0,0,41,41,17,0,0,0.4858712103308701,1.0019400119781494,0.01748232209981169,0.05153500003507361,0.5035041259791951,7.463414634146342,17,20.643669165147003,20.727916458039545
"R=10,T=30",10,30,1.0,96021,146.62006867448414,1,1.0,0,29,29,9,0,0,0.40104820810515307,1.0020689964294434,0.012951245659898067,0.04269091703463346,0.4141176781729506,6.620689655172414,14,12.009412667015567,12.056873959023505
"R=10,T=30",10,30,1.0,96022,180.00450272830352,1,1.0,0,29,29,16,0,0,0.5948873223929569,1.0029559135437012,0.017890181105407275,0.05373370897723362,0.6129270447919883,7.9655172413793105,16,17.774884298967663,17.83714737498667
"R=10,T=30",10,30,1.0,96023,212.56748996610585,1,1.0,0,33,33,19,0,0,0.613735191749804,1.0037200450897217,0.01870470961280675,0.04279650002717972,0.6325983030696851,8.333333333333334,15,20.87574400129961,20.948978832981084
"R=10,T=30",10,30,1.0,96024,140.22857524190167,1,1.0,0,29,29,10,0,0,0.3990036701333934,1.0022602081298828,0.012878260107566443,0.04188879102002829,0.4119940947998187,5.9655172413793105,14,11.947828749194741,11.992259250022471
"R=10,T=30",10,30,1.0,96025,167.68985368182445,1,1.0,0,36,36,13,0,0,0.3787059519026015,1.0017149448394775,0.012126455917799225,0.03709620895097032,0.3909453414412888,5.833333333333333,14,14.074032291886397,14.126962124952115
"R=10,T=30",10,30,1.0,96026,178.78885764635132,1,1.0,0,37,37,15,0,0,0.46935730367093476,1.003262996673584,0.01238699773376858,0.03540916700148955,0.48185695608215706,6.1891891891891895,13,17.828707375039812,17.88562387501588
"R=10,T=30",10,30,1.0,96027,204.5387992159015,1,1.0,0,42,42,18,0,0,0.49298133736565,1.0024268627166748,0.014211161742596665,0.044428959023207426,0.5073416488164748,6.833333333333333,14,21.30834925029194,21.381519332993776
"R=10,T=30",10,30,1.0,96028,193.71648331338238,1,1.0,0,31,31,15,0,0,0.5022011726133285,1.0035619735717773,0.014736500065473298,0.03948595799738541,0.5170654409692713,6.870967741935484,14,16.02902867004741,16.083073542045895
"R=10,T=30",10,30,1.0,96029,218.66317400959514,1,1.0,0,33,33,21,0,0,0.6528315688624526,1.003767967224121,0.01739993693737426,0.060513458971399814,0.6703804369634864,7.818181818181818,17,22.12255441979505,22.19096191698918
"R=10,T=30",10,30,1.0,96030,199.4802760668336,1,1.0,0,30,30,18,0,0,0.6155832370122274,1.0026609897613525,0.015851866498511905,0.03444758302066475,0.631572094167738,7.4,13,18.947162825032137,19.007115624961443
"R=10,T=30",10,30,1.0,96031,173.5993735702713,1,1.0,0,29,29,15,0,0,0.5595735023761618,1.0018658638000488,0.016186636439042872,0.04449829098302871,0.5759054711229039,7.448275862068965,15,16.701258662564214,16.756259082991164
"R=10,T=30",10,30,1.0,96032,231.93745832191857,1,1.0,0,39,39,15,0,0,0.4933218650328807,1.0032649040222168,0.017598723261378322,0.05981462501222268,0.5110699508282451,7.410256410256411,18,19.93172808230156,20.008904208021704
"R=10,T=30",10,30,1.0,96033,164.99375123821844,1,1.0,0,31,31,13,0,0,0.48246216004894626,1.0029139518737793,0.015338483735949041,0.0505335409543477,0.4979352646116768,6.935483870967742,15,15.435993202961981,15.491572792001534
"R=10,T=30",10,30,1.0,96034,183.07504710588037,1,1.0,0,35,35,13,0,0,0.5299499784197126,1.0027689933776855,0.01507569291362805,0.053280541964340955,0.5451579631755261,7.057142857142857,16,19.080528711143415,19.14684112498071
"R=10,T=30",10,30,1.0,96035,161.37713075663578,1,1.0,0,29,29,10,0,0,0.412522422856298,1.0025138854980469,0.012186675312415022,0.03697491699131206,0.4248261767287,6.137931034482759,14,12.3199591251323,12.364217917027418
"R=10,T=30",10,30,1.0,96036,125.25388043494485,1,1.0,0,22,22,7,0,0,0.4473577521064065,1.009714126586914,0.009898304820208896,0.028393707994837314,0.4573532821351281,5.636363636363637,11,10.061772206972819,10.091848000010941
"R=10,T=30",10,30,1.0,96037,133.25247546098205,1,1.0,0,29,29,10,0,0,0.43396066797190697,1.0021910667419434,0.015352362070377145,0.04022395802894607,0.4494466179347565,7.206896551724138,15,13.033951920107938,13.087184000003617
"R=10,T=30",10,30,1.0,96038,171.48491596129062,1,1.0,0,29,29,13,0,0,0.5115301526826004,1.0035920143127441,0.010503583276596177,0.024948249978478998,0.522139965556562,6.068965517241379,11,15.142059001140296,15.185323750018142
"R=10,T=30",10,30,1.0,96039,188.82472695388557,1,1.0,0,35,35,17,0,0,0.6168682302747454,1.0020980834960938,0.014037873857055924,0.03421058302046731,0.63103742745838,7.2,12,22.0863099610433,22.149372125044465
"R=10,T=30",10,30,1.0,96040,131.0919765216361,1,1.0,0,28,28,10,0,0,0.40042888266699656,1.041234016418457,0.012762807852206086,0.04612683301093057,0.4133156636733994,5.857142857142857,14,11.572838582855184,11.615618125011679
"R=10,T=30",10,30,1.0,96041,175.55898358366494,1,1.0,0,37,37,14,0,0,0.4682518598195669,1.0029280185699463,0.014699958492938831,0.04284425004152581,0.48307775792577684,6.648648648648648,15,17.873877043253742,17.936991500027943
"R=10,T=30",10,30,1.0,96042,147.22741644129627,1,1.0,0,31,31,15,0,0,0.5594378056064728,1.0026910305023193,0.013429252706813596,0.03597066696966067,0.5729934852194762,6.967741935483871,12,17.762798041803762,17.816826624970417
"R=10,T=30",10,30,1.0,96043,144.96778281478944,1,1.0,0,27,27,9,0,0,0.4107738865746392,1.0018579959869385,0.012111953707601599,0.03626237501157448,0.42299565441552894,5.962962962962963,14,11.420882669219282,11.460834541998338
"R=10,T=30",10,30,1.0,96044,141.57653118699932,1,1.0,0,28,28,9,0,0,0.3643347365515573,1.004845142364502,0.0117610847519245,0.04359575000125915,0.37621175742866136,5.928571428571429,14,10.533929208002519,10.575763333996292
"R=10,T=30",10,30,1.0,96045,230.55234526045277,1,1.0,0,44,44,19,0,0,0.48163749413056806,1.002492904663086,0.015624791657583873,0.042751125001814216,0.49739985140860715,7.159090909090909,14,21.885593461978715,21.96673245896818
"R=10,T=30",10,30,1.0,96046,152.37836300710893,1,1.0,0,29,29,13,0,0,0.48772653217973383,1.0032219886779785,0.01630084055018258,0.057779333961661905,0.5041676796470962,7.0344827586206895,17,14.620862709765788,14.674953958019614
"R=10,T=30",10,30,1.0,96047,131.08723843631634,1,1.0,0,29,29,9,0,0,0.3883270724066373,1.0034279823303223,0.013414212761462891,0.04549087496707216,0.4018608707641573,6.206896551724138,14,11.65396525216056,11.700329665967729
"R=10,T=30",10,30,1.0,96048,183.92218954988994,1,1.0,0,38,38,13,0,0,0.41767939768339457,1.0044798851013184,0.01346908218080276,0.04373995796777308,0.4312733530195577,6.421052631578948,15,16.388387414743192,16.450819541991223
"R=10,T=30",10,30,1.0,96049,155.74562241180615,1,1.0,0,31,31,14,0,0,0.47950054753211235,1.002371072769165,0.01549833070396656,0.05159545800415799,0.4951443037979545,6.935483870967742,14,15.34947341773659,15.404225250007585
"R=10,T=30",10,30,1.0,96050,161.7687090159885,1,1.0,0,32,32,10,0,0,0.35644546151161194,1.001837968826294,0.008003106659089099,0.025353125005494803,0.36453009618890064,4.8125,10,11.66496307804482,11.702015582995955
"R=10,T=30",10,30,1.0,96051,202.5532199326046,1,1.0,0,37,37,19,0,0,0.5473528359387372,1.0031399726867676,0.015272985269139344,0.048975749989040196,0.5627588816962482,7.216216216216216,15,20.822078622761182,20.89082700002473
"R=10,T=30",10,30,1.0,96052,164.0689309537942,1,1.0,0,29,29,11,0,0,0.5260576544136837,1.0014328956604004,0.018379856248241688,0.05947020900202915,0.5445946004253748,7.931034482758621,17,15.793243412335869,15.852928207954392
"R=10,T=30",10,30,1.0,96053,186.3786945896504,1,1.0,0,38,38,15,0,0,0.4265611861881457,1.0024101734161377,0.013663300309991954,0.04831712495069951,0.440346146762175,6.315789473684211,15,16.73315357696265,16.795789499999955
"R=10,T=30",10,30,1.0,96054,172.9916488934681,1,1.0,0,31,31,12,0,0,0.4580817222595215,1.0020580291748047,0.011060948814115217,0.03574608301278204,0.4692512606852688,5.774193548387097,13,14.546789081243332,14.591476999979932
"R=10,T=30",10,30,1.0,96055,179.49390105936223,1,1.0,0,34,34,14,0,0,0.5375924040289486,1.0143458843231201,0.01785798161804183,0.05662054201820865,0.5556069557394093,7.617647058823529,16,18.890636495139915,18.95955612504622
"R=10,T=30",10,30,1.0,96056,162.3238130077495,1,1.0,0,34,34,15,0,0,0.46766091094297524,1.0032949447631836,0.011740872619317515,0.033326458011288196,0.4795088824381203,5.9411764705882355,13,16.30330200289609,16.35378750000382
"R=10,T=30",10,30,1.0,96057,169.21343370051187,1,1.0,0,30,30,11,0,0,0.4494446039199829,1.0029499530792236,0.012886879098368808,0.052163165993988514,0.4624513736964824,6.366666666666666,15,13.873541210894473,13.92291333299363
"R=10,T=30",10,30,1.0,96058,137.1576815331938,1,1.0,0,29,29,9,0,0,0.4406394711856184,1.0035171508789062,0.009311971212496403,0.02406850003171712,0.45004488800547954,5.137931034482759,10,13.051301752158906,13.088165499968454
"R=10,T=30",10,30,1.0,96059,171.18919861693146,1,1.0,0,34,34,14,0,0,0.4627549928777358,1.002351999282837,0.012637476642232607,0.03765079099684954,0.4755069153222447,6.294117647058823,14,16.16723512095632,16.2207567919977
"R=30,T=90",30,90,0.05,96100,328.322189140149,1,1.0,0,29,29,26,3,3,0.04875382061662345,0.05703306198120117,0.12950293682836767,0.4043667920050211,0.17903891664825317,12.758620689655173,27,5.1921285827993415,5.449944207968656
"R=30,T=90",30,90,0.05,96101,410.0331185205233,1,1.0,0,34,34,27,7,7,0.049472928047180176,0.06601309776306152,0.23254365803201354,0.9332677499623969,0.2833347989448264,15.970588235294118,41,9.633383164124098,10.02899979200447
"R=30,T=90",30,90,0.05,96102,314.77781252264566,1,1.0,0,29,29,23,0,0,0.047793191054771686,0.06363296508789062,0.1341999870712933,0.433515458018519,0.1828149024152261,12.96551724137931,28,5.301632170041557,5.616593084007036
"R=30,T=90",30,90,0.05,96103,479.15873489358023,1,1.0,0,38,38,31,13,13,0.047957269768965874,0.07258987426757812,0.3253898432349639,1.1354832079960033,0.3751816207077354,19.210526315789473,45,14.256901586893946,14.769454334047623
"R=30,T=90",30,90,0.05,96104,292.4041143736471,1,1.0,0,26,26,21,7,7,0.04609043781573956,0.06371808052062988,0.248224593004964,0.7162496669916436,0.2957061586941843,16.96153846153846,36,7.688360126048792,8.002944916952401
"R=30,T=90",30,90,0.05,96105,458.11631635915074,1,1.0,0,35,35,28,5,5,0.04598557608468192,0.07150101661682129,0.20248559531090515,0.6950773340067826,0.24969110825664498,15.142857142857142,35,8.739188788982574,9.167054083023686
