seed,R,T,policy_cost,hungarian_distance_only_cost,hungarian_kappa_cost,milp_objective,serve_all_flag,n_unserved_tasks,term_travel_time,term_makespan,term_balance,n_decisions,n_commitments,cost_is_from_failed_rollout,greedy_served_all,greedy_n_unserved,kappa_served_all,kappa_n_unserved,greedy_term_travel_time,greedy_term_makespan,greedy_term_balance,kappa_term_travel_time,kappa_term_makespan,kappa_term_balance,expert_replay_cost,epoch_count,simulator_failure
90100,10,60,300.56656468040256,318.5424580743774,319.1947852725722,,1,0,2832.487810472924,375.8960016219322,43.068528304864174,76,60,0,1,0,1,0,2777.4426454569857,384.94564955918514,70.79597242566376,2779.330237570648,384.94564955918514,71.55991726493795,295.1810498807801,76,0
90101,10,60,311.5162966802533,348.20033431849055,342.95717486690063,,1,0,3041.535643489148,394.9423384246148,33.113142047052236,79,60,0,1,0,1,0,2975.8036774184116,399.6864413146899,90.16056200958377,2976.7859077524313,396.4603190189647,83.65359374346451,290.70107681065394,79,0
90102,10,60,410.3527405604545,458.0384646159658,456.36617977927904,,1,0,4045.4580273345546,491.7944424437883,49.856075981655295,99,60,0,0,1,0,1,3933.521452164303,522.1991265863101,118.09016160474158,3931.3339324711583,512.31845929025,119.29108649399029,412.1087716435733,99,0
90103,10,60,281.8648030704094,329.8475363802154,342.7541876896532,,1,0,2789.7596902207933,363.376678666992,24.435582568557322,73,60,0,1,0,1,0,2791.1268625965545,377.8401373008678,88.22209663756894,2789.4079723559826,374.82970876305546,107.94649775907592,287.24425878432845,73,0
90104,10,60,320.264622448203,351.81310710961964,343.28067931703316,,1,0,3079.4361867509997,396.19863046983994,41.77473907465418,80,60,0,1,0,1,0,3014.877241886005,408.8943777866532,88.60381192855948,3013.943039553666,406.45273581668596,77.27945678194305,318.85431418830063,80,0
90105,10,60,265.9881023680911,295.0172025348736,294.77048342395216,,1,0,2492.009227946103,342.99168358719874,35.89046492995561,69,60,0,1,0,1,0,2429.812663580214,344.6768634511678,82.677134255885,2433.923055983943,345.7037051439166,81.59344761559765,256.69845509037435,69,0
90106,10,60,215.80959228462658,224.2962800237176,231.07559854207116,,1,0,1996.195858799037,285.723374800875,28.909477102481105,58,60,0,1,0,1,0,1886.530960438321,263.6483447186083,58.72417053880008,1881.8040774341798,266.12077419258895,68.03864631461744,198.13524229049307,58,0
90107,10,60,279.7047116263806,323.028413718584,349.5472788607365,,1,0,2814.0525423909385,357.91183460704246,20.99397952233892,72,60,0,1,0,1,0,2827.6855024059487,382.6799042620456,73.4216886910072,2821.385130153784,387.6799042620456,110.35090456267324,286.0974219816861,72,0
90108,10,60,399.1074821387802,424.9097009909958,431.4938459685037,,1,0,3914.496355533488,487.07226422756946,47.313905713604925,98,60,0,1,0,1,0,3807.3832891304496,484.18408714217594,95.15009530034797,3814.1759423626963,486.53503905700927,103.1726289650095,401.18358142612396,98,0
90109,10,60,251.99011405661832,263.13977924932993,267.01827883490455,,1,0,2350.2698082386587,327.5702645562002,34.06543837938108,66,60,0,1,0,1,0,2138.9729409757592,313.710453259476,74.17004482060548,2120.373487678941,309.08466944225313,83.03228131730611,229.81440910512615,66,0
90110,10,60,280.8130395096543,311.4670149685213,320.61947333601336,,1,0,2674.214454250055,352.26209372612783,37.319639193683145,71,60,0,1,0,1,0,2484.751483418168,359.23314782539984,96.25877476848979,2503.095369881564,369.9517466896113,104.03139902137681,264.9749998247993,71,0
90111,10,60,379.8164645879239,424.8775285014393,424.81521503393134,,1,0,3768.883185491972,463.9610953699839,40.89122039104541,93,60,0,1,0,1,0,3760.685760228195,491.45021826860466,96.87305561247933,3757.9547411140716,491.45021826860466,97.03336063769359,385.6465600905933,93,0
90112,10,60,258.2421089879584,290.78439036716907,297.7655890108625,,1,0,2459.588914236002,338.92681418742137,29.13373310693663,68,60,0,1,0,1,0,2395.315532441466,345.2479141540014,79.55827873154072,2376.1558359177866,340.2479141540014,93.05529425523326,252.1308729727281,68,0
90113,10,60,354.8231500584923,393.4576702600955,396.47754515231384,,1,0,3592.9240397995936,433.75382724944427,31.499958289793824,87,60,0,1,0,1,0,3627.325249157265,458.8788869725808,75.17285684530191,3623.4423217264575,458.6043006030496,79.9583029055666,389.0834052487129,87,0
90114,10,60,344.9686998192909,360.28930293196834,361.82317174262823,,1,0,3271.8068995900094,419.1874091444091,51.73504609128213,84,60,0,1,0,1,0,3169.7075173705043,414.5764509187883,84.65685735124447,3170.203761659403,405.80329857211984,89.83425861784627,326.0926726051006,84,0
90115,10,60,425.06743913772254,438.7873308195343,440.0031945519581,,0,1,4213.276109940761,506.9842271218176,50.404785743982984,101,60,1,0,1,0,2,4226.739463956877,516.4553357936055,65.61096545897283,4259.783118685071,511.45635129256715,66.05567387187574,437.8081868096236,101,1
90116,10,60,342.85459279420746,375.6635797856721,376.03282841026265,,1,0,3322.493848278562,422.3179859650927,42.98619041555463,85,60,0,1,0,1,0,3216.6312030960044,423.32689068559006,99.42625091464765,3193.558850212253,423.32689068559006,102.06653448002533,336.1657038701386,85,0
90117,10,60,309.0982086584418,301.2852262564287,317.0152454229216,,1,0,2918.465682775643,389.33687668753373,42.82693702220064,78,60,0,1,0,1,0,2600.986058315264,357.0892905326294,71.74788581769107,2610.2267391323426,384.6343236961516,84.00357691005624,280.259020218779,78,0
90118,10,60,322.13202942959316,339.88681517773745,343.1530384227901,,1,0,3002.0042630862877,407.9328761569328,47.49756520971158,82,60,0,1,0,1,0,2966.0024605128124,395.90715071355254,80.42200100784112,2955.0782663174623,401.6489462386959,84.13371938309893,298.4083144265621,82,0
90119,10,60,414.2217900684698,433.8993053156508,428.9865414328868,,1,0,3988.660350179282,497.2729213861665,58.71942457092143,100,60,0,1,0,1,0,3818.2295930753426,497.8650665943592,102.35468380103964,3808.8009761686058,497.6766509109932,96.2283680724916,382.23421108177456,100,0
90120,10,60,318.5025706289888,371.1647826840166,352.7862557912247,,1,0,3137.2543229030057,403.66955876785573,31.38479550256352,81,60,0,1,0,1,0,3004.5287083093235,407.65654741548803,117.76060860657373,2986.240376062107,410.5290785162915,92.05724451954302,296.76808230950553,81,0
90121,10,60,372.7006916227398,386.3508326286976,380.27311001971066,,1,0,3625.827552430677,460.5400336439408,44.93607532676049,93,60,0,1,0,1,0,3362.0748911324413,450.8826743121138,91.98133060088475,3361.8642568536366,455.5196930129107,81.6780107302771,344.82239505559033,93,0
90122,10,60,340.80840959295597,430.48532999224904,424.9057715083013,,1,0,3476.9063698312416,426.9090221265648,24.34557118270726,86,60,0,1,0,1,0,3509.0338533042286,478.60393519800795,132.3627421052223,3501.4455765564408,476.0240605898997,125.93412570308408,342.364521215988,86,0
90123,10,60,223.90783392063616,253.19070662656907,239.52976726554363,,1,0,2071.7263356626463,299.60081539083575,28.85081235922928,60,60,0,1,0,1,0,2013.1253122288854,299.04584811552945,76.44426397628871,2012.735834634316,295.5457409171715,58.07125043417079,220.66303325326308,60,0
90124,10,60,340.53187547858664,369.0078759425424,366.09922725654906,,1,0,3357.079118144931,423.4311464767521,36.10502042732145,85,60,0,1,0,1,0,3222.7749387515764,428.77452727808804,87.4328509731248,3214.9019681720783,422.7060071768238,86.06614696767446,339.29728782991435,85,0
90125,10,60,256.31203575450024,288.82441031194287,287.88175422167916,,1,0,2516.5481160963895,335.8431475465874,22.214980585051762,68,60,0,1,0,1,0,2383.2612733210503,341.86337648258836,79.01195911108005,2363.3817945733754,327.0425615850434,84.57936488049063,263.0783980556415,68,0
90126,10,60,301.7490148154742,341.1383563686781,337.46410850927515,,1,0,2868.9033281699476,373.80129053618214,42.15696100570278,75,60,0,1,0,1,0,2876.470402138548,389.83626811875195,92.49742233679228,2864.3583749271725,382.8212203963389,90.74508453032615,284.65007606583083,75,0
90127,10,60,326.2562310788618,341.19442667503836,333.25016073228056,,1,0,3337.821372915526,416.95991237425926,19.5980224505318,84,60,0,1,0,1,0,2942.780947879251,399.7172348593184,83.11139608882331,2938.5380488132923,394.7172348593184,73.81492333612243,296.34249946926855,84,0
90128,10,60,326.1698726601684,350.1565610005197,343.6884836543689,,1,0,3092.2044962493205,405.82666553001184,45.77058414212462,82,60,0,1,0,1,0,2921.235515152647,386.15519419455643,102.61858308318932,2918.563028717442,385.60402700708,93.76622117554922,300.8862708101737,82,0
90129,10,60,280.7137458212093,304.8094150860539,300.1386487157796,,1,0,2632.2417599935793,361.8308422909668,37.72133485749379,73,60,0,1,0,1,0,2536.172815869149,360.4183137400671,81.58922481022398,2536.9478259358225,360.29746443265384,74.85389839586117,263.6440735217187,73,0
90130,10,60,376.38350629148295,398.32361112332745,396.02254065543326,,1,0,3703.0605910926256,466.6279784322254,41.06411688562099,94,60,0,1,0,1,0,3444.5030105317364,449.1092872629537,102.24316190495267,3444.223447723781,444.1092872629537,100.68643208868929,380.76980758982234,94,0
90131,10,60,363.2552758340838,375.8584392314098,368.8196320339314,,1,0,3529.8223388423257,443.385511264075,46.06137436999637,89,60,0,1,0,1,0,3214.855669659137,434.770651507518,95.9284003483416,3222.5757546573986,430.61810975039725,86.54606424136364,328.76825492693456,89,0
90132,10,60,256.5646607696437,280.1746317912044,288.90278281326823,,1,0,2480.3161316887677,329.15788741423876,28.193053523524384,66,60,0,1,0,1,0,2328.0020467652785,327.3225495397375,76.65320033399436,2349.0528377098517,348.0217694101595,80.13280222052319,246.58393197389057,66,0
90133,10,60,363.3451533683512,357.2262094418558,378.8306564901974,,1,0,3325.8216905374848,441.4771157283359,65.50480880037105,89,60,0,1,0,1,0,3122.143975180351,427.56471378241605,80.13728622806042,3127.4780064156193,426.48307419003237,111.04043975700307,320.34275420588335,89,0
90134,10,60,327.32179497400205,328.99411935100864,333.0335282830556,,1,0,3073.7002410795035,407.32512932405103,48.60089534146476,82,60,0,1,0,1,0,2832.3382566420173,371.3451657675676,85.4638932546294,2823.9737501018853,381.3917365573154,88.56950750196876,274.00054505117606,82,0
90135,10,60,353.29785385903494,390.769576704123,390.35491882641156,,1,0,3481.601185087381,435.62201744699934,38.84809559968164,88,60,0,1,0,1,0,3451.8078402720857,445.67371539093017,91.91221870501943,3441.9885879282015,450.63753970717204,90.50590632247702,344.6011068954906,88,0
90136,10,60,301.80159044664293,322.1250294700823,301.9216009527962,,1,0,2778.153648420387,382.31427113874247,47.60120721205135,77,60,0,1,0,1,0,2579.1152250745913,360.4939740595048,102.49667574064836,2494.929062105277,366.9368114710611,78.97081450959021,271.09606350219593,77,0
90137,10,60,399.1628890168108,464.06293998322064,448.2971331053705,,1,0,3958.6443074013296,485.48978564502283,43.90064039866422,98,60,0,0,1,0,1,3871.9354521311793,519.8650562932114,133.1758954534851,3876.709275177809,520.149452639859,110.00561885643339,395.75597467983715,98,0
90138,10,60,309.36055143376694,322.2753276529573,322.7443804017258,,1,0,3049.976720479638,396.9227562791259,28.564188633854428,80,60,0,1,0,1,0,2771.5459024402326,370.91238291524104,81.52629467974111,2775.465133895536,377.0895689594482,79.71453372017868,304.4356990496345,80,0
90139,10,60,233.1501910827712,295.0216880381225,287.4280913527964,,1,0,2247.068683928342,309.6355676218731,22.629299067926183,62,60,0,1,0,1,0,2174.8670147770663,346.6044483836051,105.33655775223954,2156.9614044563546,334.53778045497046,100.22611649077481,238.64577641777856,62,0
90140,10,60,255.66542362427168,267.1365772673025,263.1881115621019,,1,0,2469.5928180638757,334.1590421755851,26.160836755057403,67,60,0,1,0,1,0,2362.309800468877,334.387061992793,52.36385572370895,2356.8071663054434,326.80457871749417,49.80869647091174,247.48178489165912,67,0
90141,10,60,311.4870698524908,329.3764380646204,349.3170840222774,,1,0,3038.4146228261684,386.83399025442435,36.14826635384475,78,60,0,1,0,1,0,2950.951393870705,389.4384071342625,68.93539733562142,2975.69916549534,411.778455532304,87.61029941647911,297.84872261462124,78,0
90142,10,60,173.8605177212968,207.919389386257,217.0358156037785,,1,0,1624.5673167926059,248.4594314927891,15.498934629773089,50,60,0,1,0,1,0,1644.319743083193,251.19201762923353,61.65165243986701,1657.956519748047,264.58627267653173,68.88183360803387,164.37476628315477,50,0
90143,10,60,399.67470542448075,433.4532942119296,419.73783895336265,,1,0,3953.612301286794,483.4997083628747,45.78086398721405,97,60,0,1,0,1,0,3880.886575859963,477.7030922679378,102.92551012749226,3884.867544882867,470.55863838883977,85.32923884950492,408.7173840793039,97,0
90144,10,60,252.78840476350652,266.4328685138754,277.14062475077185,,1,0,2293.3788365385594,324.69884684059866,41.40328701166504,65,60,0,1,0,1,0,2187.944747557298,322.01754778597945,71.55919617429674,2201.0884479821734,322.01754778597945,85.73077193859228,225.00723897353774,65,0
90145,10,60,323.6629871215941,354.7268221930494,348.90022185356815,,1,0,3139.274055534862,406.25416226129926,37.71928452801694,82,60,0,1,0,1,0,2843.3440857207843,386.18073775717323,116.29528071567154,2840.7244112292597,387.21199665428946,107.81427144374106,318.12452827307806,82,0
90146,10,60,420.13671016830244,434.41734816401225,437.6675502324143,,0,2,4097.421480343205,512.9060685688485,51.88239286091948,101,60,1,1,0,0,1,3698.580337699092,503.82592223126454,111.98897990168388,3710.4504364419217,506.20615454957533,114.75035401303046,360.5308777012047,101,1
90147,10,60,365.3877205078263,359.9661820666768,386.74716331278887,,1,0,3474.2074503082736,447.4380043145937,52.814174427207035,90,60,0,1,0,1,0,3281.5365925010315,432.2240161873027,67.8894214539065,3283.6139948551436,432.2240161873027,106.15022650222687,341.8195010584022,90,0
90148,10,60,310.2358603440479,334.7840168271031,345.3626911194679,,1,0,2913.8962234765067,375.9470208901755,49.488263171759286,76,60,0,1,0,1,0,2643.042750514523,371.0250263321841,111.19941465164428,2681.0918884530615,388.52217757558947,116.8837324370158,277.24037039585386,76,0
90149,10,60,246.08590566968937,295.98558204497033,296.6722893769377,,1,0,2426.2991963298064,320.5485214910765,21.052564838363992,65,60,0,1,0,1,0,2442.3478315690236,356.6247562013629,78.80747830141667,2440.9844159239697,353.3147327121067,81.05773033484223,257.54064195453526,65,0
90150,10,60,370.5053613337428,392.2838000978774,396.39766140719473,,1,0,3633.790906680794,449.64611694882853,44.8065207951862,90,60,0,1,0,1,0,3606.2480278982794,457.2187379339052,75.98671552649898,3606.6942228984753,465.7218728569291,78.9248159331948,381.8110171639868,90,0
90151,10,60,317.3057985146993,339.5432998523907,341.3622339301299,,1,0,3027.068566296566,396.97411952918327,42.04901217302205,80,60,0,1,0,1,0,2834.2915186593327,383.31873954736056,96.3088246523103,2872.5178090639165,386.45141680988786,94.34572827242965,309.80040265599433,80,0
90152,10,60,267.56405246457246,289.4403039432165,269.904941729283,,1,0,2464.781204692821,343.61248891785505,40.42959782216519,69,60,0,1,0,1,0,2370.547046652732,340.43357562372245,81.55130744704786,2378.1054985919027,333.61072529360536,55.16119101733267,263.8965072723017,69,0
90153,10,60,318.01150609673164,370.99443287576344,341.30870295452723,,1,0,2935.249642166293,398.3137681303181,50.99851011211558,80,60,0,1,0,1,0,2698.6797522925044,395.98630024638635,149.5061275745117,2673.011284111389,380.873942115267,114.43548146071879,288.3537222217097,80,0
90154,10,60,374.20301359252954,392.8688155652464,411.00184968022455,,1,0,3636.484923068231,455.0753019115978,47.99980846329083,92,60,0,1,0,1,0,3478.5191544265995,456.8596824129544,88.63200801959158,3501.412720496543,475.3346216159358,106.21194130810233,352.29253737133723,92,0
90155,10,60,292.3403002493367,299.9340808926799,288.9456754978088,,1,0,2693.7846507839,363.2422051676469,48.29969446547085,73,60,0,1,0,1,0,2545.762434513849,346.23727070312594,78.59485470141868,2542.780413508094,346.23727070312594,63.09097723292689,265.6138274428773,73,0
90156,10,60,277.9903119577716,319.30546762499813,318.72959964108713,,1,0,2686.9344121074096,350.039536929195,32.86878528486528,71,60,0,1,0,1,0,2631.8496138126684,369.8380095634436,90.40846020361431,2631.695206805028,370.28165583586065,89.4430350296733,264.63916850258596,71,0
90157,10,60,204.566205420346,235.50863203743512,237.85866094279444,,1,0,1867.5027249826674,275.2903570644408,28.128721055128693,56,60,0,1,0,1,0,1824.0861797973812,289.2398333632478,71.72236948145743,1834.0622668355102,286.44953833882596,75.14471680074942,196.29831376464844,56,0
90158,10,60,369.27865966220065,386.97679612757577,376.70993721412225,,1,0,3553.2163241508333,454.4030478014992,48.7766388384681,91,60,0,1,0,1,0,3218.911868275454,455.4913342095659,104.38663054554979,3219.5075157971096,453.1014070942685,90.41434463265006,338.0127031410081,91,0
90159,10,60,260.1754388442895,333.8103941711492,321.4245383698806,,1,0,2613.341903024745,340.24327007659605,17.394434253044437,69,60,0,1,0,1,0,2680.383403297695,399.2778902020818,96.65920073313248,2679.543871323725,389.2778902020818,82.39591629016525,288.62668614048846,69,0
90160,10,60,146.38078378877336,170.50894882146827,168.0342312581506,,1,0,1297.9481151041168,215.7875627060791,17.165299812955226,44,60,0,1,0,1,0,1331.285517450576,214.08114941351752,49.34587470280698,1324.3947586356835,214.14976994845807,46.3993830573113,146.37674136893924,44,0
90161,10,60,379.63455531506156,405.721482496701,399.30921559960564,,1,0,3743.354247789748,467.9341243103605,41.59696585962695,94,60,0,1,0,1,0,3590.5797460432386,469.5612876016613,92.4633968512108,3586.882055018429,467.7393688892108,84.2224379544852,372.60629959642665,94,0
90162,10,60,284.80677884111,301.45819440516425,297.5889230202124,,1,0,2735.996213616168,358.66785223247246,35.19780196469941,72,60,0,1,0,1,0,2698.3701206815076,361.3277287303647,61.63047863346833,2698.638391325165,355.89614469285,57.920692025059566,281.15733119414307,72,0
90163,10,60,256.68508198547835,296.2930213231061,292.909185517398,,1,0,2516.813865887121,330.538491872392,24.55263227203028,67,60,0,1,0,1,0,2529.2179431919435,358.37012761755966,70.70306064477887,2544.718164466476,354.4471978884179,65.7777464281993,261.19034204032727,67,0
90164,10,60,437.6116255545986,462.2301927070216,457.7208650532505,,0,1,4130.514109918867,519.6861927310669,71.6110950981435,101,60,1,0,1,0,1,4121.889965341184,531.1908684109962,103.78497009308154,4117.535503903706,521.2495811929107,101.13166386866396,428.8280491215996,101,1
90165,10,60,345.3619344086971,406.9977601404896,395.1621311694648,,1,0,3583.300225364219,435.097445430486,18.333585985306172,88,60,0,1,0,1,0,3449.8319929921704,451.8314322427178,113.27248346745819,3452.053694394605,454.78992673751765,95.05769763800686,363.7747760844592,88,0
90166,10,60,286.03066996462053,311.78362104546835,310.3362520335087,,1,0,2645.1286603388953,357.27980794401554,45.74339749613489,72,60,0,1,0,1,0,2582.2055786123497,354.11237824550886,89.56349947536057,2588.9437193883896,362.0860372410008,84.1239129620621,248.2396487444492,72,0
90167,10,60,292.6983151991081,320.9056656345756,319.58582188008364,,1,0,2776.965088746416,367.5877501752943,39.71011709106364,74,60,0,1,0,1,0,2632.17539156355,359.1320906387729,96.36212183316545,2664.0462341064263,371.9441229848089,87.1412434684093,281.1126489160724,74,0
90168,10,60,299.58521328348525,321.3643126866874,283.43089658529755,,1,0,2796.7947274127637,383.05279254035884,42.45991313153502,77,60,0,1,0,1,0,2594.8583154128046,382.4413081161243,92.40834502318046,2549.547446911644,344.46473365742276,55.16450981475356,284.4935226393576,77,0
90169,10,60,369.9789085798605,425.1766258926891,424.5444693138496,,1,0,3767.759279618367,453.4877977112544,30.47561891889694,91,60,0,1,0,1,0,3737.9345399351632,476.5473925880523,104.51418658464354,3723.1281818119005,476.54845434102583,104.96035144501576,375.24876893677487,91,0
90170,10,60,389.54858074271965,444.9416129917871,446.2978119799253,,1,0,4054.740846641464,486.5197778285654,20.953547865568396,98,60,0,1,0,1,0,3963.4896423116334,490.10069404308723,107.59680738693999,3977.9958362953967,496.25861319918687,106.09714538800222,394.8876201357288,98,0
90171,10,60,310.5194367718668,351.408932985613,352.0379842214401,,1,0,3101.696622831337,390.3612180750943,27.7569875134285,79,60,0,1,0,1,0,3068.7394241768884,403.7347577436307,84.87385033542358,3068.4413555669576,404.5756885329862,85.51474481208157,305.29796817172075,79,0
90172,10,60,360.36471352421466,403.45017760226216,403.21591167563236,,1,0,3605.3678633047357,449.0278901443723,33.059429397103315,90,60,0,1,0,1,0,3249.9778621535834,462.3193698450944,122.84623531116324,3245.379788961771,462.3193698450944,122.9304152619008,339.3559027715655,90,0
90173,10,60,262.1039201881827,273.8895075707229,285.75883352745973,,1,0,2494.7552965549808,333.82169993615975,33.21976188505283,67,60,0,1,0,1,0,2454.408653890796,328.9954855801944,55.49254684242436,2443.3693755833024,334.58511247295877,71.61908733925031,258.40099764827886,67,0
90174,10,60,260.3617743808223,274.47184562444767,265.358728926231,,1,0,2423.7833771276596,330.9270823375825,38.20597116042791,67,60,0,1,0,1,0,2362.868420134064,322.360087701306,66.98518051849908,2336.0496992701574,323.36928003807105,56.006331270053806,247.8778531906777,67,0
90175,10,60,278.81408977853414,314.385759715923,311.53509405580917,,1,0,2643.07904242809,351.1096845780855,37.69397331520446,71,60,0,1,0,1,0,2557.5258882315434,363.2672215565406,92.40471056183083,2563.4461309849203,367.7420746332384,86.2297573797834,251.78182781603607,71,0
90176,10,60,236.50849222716545,263.62996758957274,261.803605749526,,1,0,2278.2014016602807,313.8623407553983,23.14841870532817,63,60,0,1,0,1,0,2238.4805688507427,320.3405366172141,63.4904446130258,2241.01572322692,320.3405366172141,60.63638693347201,229.62968371359656,63,0
90177,10,60,281.41066676879655,306.0059399737638,300.1800119183421,,1,0,2738.9381988842033,363.5781406233467,28.362190062303227,73,60,0,1,0,1,0,2692.6990556526275,358.9746384330453,69.4887176345257,2690.870734664465,358.9001147047928,61.31701164968598,265.0558164468013,73,0
90178,10,60,288.0467073388311,300.75020462602083,295.40601420710243,,1,0,2715.5589727587194,358.3904434906124,41.814174336039855,72,60,0,1,0,1,0,2505.2172378247046,346.1928808821263,83.49004126497238,2489.2272944014057,349.26121376637224,76.22311054207725,251.0300181003199,72,0
90179,10,60,222.40853871944498,284.9048584217206,283.7037623035954,,1,0,2179.0242199959944,301.0888031488445,16.372722053994522,61,60,0,1,0,1,0,2215.140517995038,327.52208098807944,93.69793597199595,2188.4203095750013,321.384500031276,96.53034526370112,221.0414498040395,61,0
90180,10,60,339.4352300645848,373.6897322514821,360.3393869033275,,1,0,3234.560119833307,416.76094240134097,48.03227055759015,84,60,0,1,0,1,0,3052.050803563295,408.0478216472549,116.90485058648738,3059.7768532691243,409.59019628291105,96.49945769051288,291.9621813587915,84,0
90181,10,60,289.2487206644907,327.48649904705144,314.4101650377723,,1,0,2759.1976671921016,360.3358290636349,38.87910618075256,73,60,0,1,0,1,0,2572.453397032362,376.2903996517538,105.36508229662519,2575.560813893656,376.2903996517538,86.30653748206151,284.08083991601023,73,0
90182,10,60,302.1130269043414,377.1056593011258,373.4019136538868,,1,0,3000.8741066045736,379.2296978539171,28.740940083647786,76,60,0,1,0,1,0,2995.8024176656418,420.5385126347229,122.65313706535233,2993.0068242349225,415.5385126347229,119.31262544194641,311.3223451908205,76,0
90183,10,60,405.4942927575933,375.49867903363884,385.11770450429884,,1,0,3854.203057027854,495.5319751645802,59.08541332441155,100,60,0,1,0,1,0,3500.797962365864,444.02088802064816,66.0755777222999,3519.7306138021827,450.57858415988454,75.8967981673502,364.86206887477533,100,0
90184,10,60,286.2131871643168,308.6016066601549,309.60049924989795,,1,0,2773.2872880413256,360.9246406502219,33.02951627876689,73,60,0,1,0,1,0,2568.258076084612,359.5692950802672,84.39174480016803,2587.218629613249,359.5692950802672,84.09182424018076,267.60952693168656,73,0
90185,10,60,313.85787420145977,284.44674399235595,289.9444972178218,,1,0,2859.229332806297,384.273594223861,56.821475673821624,77,60,0,1,0,1,0,2479.4588308109865,340.7413022847732,64.31507850941495,2471.9491722631965,346.62003955293153,70.87128422090902,252.5771694125408,77,0
90186,10,60,228.96426888806974,259.4225765577564,256.91014861603503,,1,0,2160.9549816367917,306.90741707296934,25.434368906974953,62,60,0,1,0,1,0,2212.8146479036586,317.8224594429134,60.66397374283224,2209.380918609852,320.99993338200125,56.27681274312067,226.29847451076196,62,0
90187,10,60,284.4631747571852,329.4104074856738,329.18167257445947,,1,0,2880.479209782244,369.3898921708923,17.798927424947863,74,60,0,1,0,1,0,2825.5362579810208,374.90336532361385,85.4586085393828,2838.214810732496,372.7262935053904,84.72020667366371,290.01714861864536,74,0
90188,10,60,255.8898539512236,300.4893319469226,303.12598379394564,,1,0,2469.375173927909,334.67757471399943,26.32444071155595,67,60,0,1,0,1,0,2409.8257467232143,346.26413935262656,91.81520640903662,2413.5604555171435,348.26562077225213,94.57011761136755,244.72581028705017,67,0
90189,10,60,384.74737881088214,443.0908466233353,446.15076467381664,,1,0,3917.6028933619637,472.9250964130415,31.283038598532187,95,60,0,1,0,0,1,3949.0496904121483,500.7695255027151,102.58700520966318,3949.043342963598,505.7695255027151,105.25939915503847,385.79299001029375,95,0
90190,10,60,301.5487233487549,303.1004038511248,303.61679397827737,,1,0,2813.7781352741927,376.5369810739405,45.96911424301203,76,60,0,1,0,1,0,2696.950654342337,356.22222888700986,65.87588899126047,2691.0891916805845,357.76447532232936,66.62238519157148,288.0808544000115,76,0
90191,10,60,254.26103061135956,309.9464514403446,303.23590024368514,,1,0,2399.5296803459983,329.9592355046859,31.998227278242325,66,60,0,1,0,1,0,2295.113379616881,345.6785689418623,116.08615696552869,2298.203948065172,335.6785689418623,109.61175580714297,241.47644401676158,66,0
90192,10,60,343.1985002069486,372.190537911124,374.97254723198597,,1,0,3290.263649421429,421.51726635056457,46.703324146357716,85,60,0,1,0,1,0,3282.7378303472733,429.1570281927329,86.38662276724386,3265.0837316910056,423.8928313784295,93.80791465717374,334.8194025449089,85,0
90193,10,60,232.36634165905514,270.320471545713,263.30209695427544,,1,0,2214.978528659714,303.65558851503863,26.49762994619539,61,60,0,1,0,1,0,2132.907244079983,307.95592420489737,87.0157207085193,2128.7549625223573,304.8308507690109,78.39478510723967,223.52892699472855,61,0
90194,10,60,265.72417436470465,307.8676027242479,314.5818689227284,,1,0,2591.9712060510574,350.227585493445,23.878009386825795,71,60,0,1,0,1,0,2544.67626476906,356.7473120664604,86.46621568545811,2568.5334394085144,358.1645906407085,93.43635318989823,255.2324176917462,71,0
90195,10,60,266.20354582913996,279.8105035161206,265.73699149516415,,1,0,2424.053532144205,334.60258027873374,45.30314010152722,67,60,0,1,0,1,0,2375.040750240976,321.605850878473,73.79658964122405,2371.9401659000287,321.605850878473,53.874113261557056,235.80919609763873,67,0
90196,10,60,256.1531398109841,254.92238096624453,258.8854476087809,,1,0,2377.970817649464,333.8599426381269,35.34355273810536,67,60,0,1,0,1,0,2263.80050972596,318.26011133262864,49.389108110748765,2262.2356706569485,319.93967083505447,54.64393728885457,236.8968316792289,67,0
90197,10,60,333.38345950426947,323.3870040800239,311.97955816341454,,1,0,3076.9426526499337,408.6739434321085,56.54300200351622,82,60,0,1,0,1,0,2789.398207970433,373.17007401078627,80.712353890195,2792.924241743496,368.17007401078627,65.73309435257323,286.79552794693365,82,0
90198,10,60,310.3965075774044,322.7393130189285,320.6390321184737,,1,0,2968.7173263185296,388.50833517504384,40.380351925252796,78,60,0,1,0,1,0,2847.3791729510754,382.40649845445665,71.29961431811381,2848.730411486518,373.75524127286,71.13912139203262,288.59619239129546,78,0
90199,10,60,375.04630831794765,398.98166557043265,416.8167197066812,,1,0,3587.3457938284514,465.0052782300245,50.28588016010826,94,60,0,1,0,1,0,3396.145374804346,454.1064307532633,105.89014084818842,3404.68296203536,463.85136524876367,127.36088677440813,326.68725990750266,94,0
