step,cost_history,grad_norm_history
780,156.98878752434112,590.6958618164062
781,154.89585934954675,454.0139465332031
782,155.09297006257782,677.1508178710938
783,152.0847135765278,663.2681274414062
784,154.00057051545005,352.3543395996094
785,152.34367058977023,560.1952514648438
786,154.26319908291185,763.4459838867188
787,156.95208056517467,900.4458618164062
788,157.21708281040537,433.3565368652344
789,155.7914010170837,437.95343017578125
790,156.93581794461193,480.7253723144531
791,154.41639970175228,581.0648803710938
792,156.46049891033928,345.73785400390625
793,157.33548989084323,503.47442626953125
794,155.76177090654377,655.8287963867188
795,156.3392824714713,657.5388793945312
796,154.06373292895645,541.4490966796875
797,152.6478618110222,411.1701354980469
798,156.48045132753444,614.8453979492188
799,156.0568525035247,375.1626281738281
800,154.91179475412076,499.3929443359375
801,155.0698933435159,588.714111328125
802,153.65656586176675,404.6767272949219
803,154.28782083660818,453.0291442871094
804,153.92803605612008,509.5865173339844
805,157.70669986229603,455.5732727050781
806,155.43297890775307,593.5772094726562
807,153.3748661491464,681.7205810546875
808,155.92734450123663,397.7758483886719
809,158.72436152984923,510.3462829589844
810,155.89203627581637,584.2383422851562
811,152.57508805460293,701.7503051757812
812,156.4143187198211,500.2464294433594
813,155.2482286402675,855.8233032226562
814,154.89276645056253,539.4989624023438
815,154.66694347763092,595.234130859375
816,156.09714382689464,1016.3092651367188
817,152.31876093169748,597.8929443359375
818,154.86677625194875,311.646484375
819,154.70497401185565,570.8258666992188
820,154.98249535757668,334.9985046386719
821,153.91887451274562,485.1789245605469
822,156.4593573400541,705.0667114257812
823,154.28462102701397,488.1918029785156
824,153.97625558603835,175.80894470214844
825,157.2963507166612,504.04071044921875
826,152.55222788290953,282.53436279296875
827,154.80772141135304,302.5671691894531
828,156.19983902308678,509.6621398925781
829,152.48938027171556,685.552001953125
830,156.4414529665549,695.8463134765625
831,156.3477023639367,681.333251953125
832,157.98940238287213,774.5519409179688
833,151.2860558880838,253.13232421875
834,155.16723727447726,327.5575256347656
835,154.66086139631489,640.42578125
836,153.49470653767227,676.0651245117188
837,156.13676663921333,974.9786376953125
838,158.35369429047591,1265.14892578125
839,154.2580308158594,834.693115234375
840,155.270111551628,543.3200073242188
841,157.98011475948766,732.9287109375
842,156.78016019509096,235.32203674316406
843,154.87529995978335,724.4937744140625
844,155.63326937587095,282.7565612792969
845,151.95225231281165,826.2047119140625
846,154.1721484931196,554.0718994140625
847,153.59818440990298,571.4124755859375
848,156.55648982243397,231.65496826171875
849,155.6708204952926,696.5213012695312
850,153.57928674833772,396.82177734375
851,153.43993638358342,651.3375854492188
852,152.95292603496256,822.3488159179688
853,156.5406752155536,1014.0171508789062
854,153.93580979186223,907.8235473632812
855,156.65921248101148,301.0283508300781
856,156.88323212952065,1179.2628173828125
857,152.89068360567074,784.7689819335938
858,157.32252269237424,1100.3743896484375
859,155.6690163625018,669.58056640625
860,156.44846046848036,1050.50341796875
861,158.69318343719297,512.19482421875
862,153.6259084939033,1047.6981201171875
863,155.0053482549087,1086.49560546875
864,155.91877839189118,711.6200561523438
865,151.5816591321432,444.0762634277344
866,154.8876302706647,404.19061279296875
867,155.72467291181667,327.29779052734375
868,154.58289757423896,689.3948364257812
869,154.091074275337,626.9532470703125
870,152.8457407170657,797.4171752929688
871,154.2512886017052,925.6427612304688
872,153.99677366322703,559.389404296875
873,161.1074713701198,919.1322021484375
874,155.97084215459316,668.6962890625
875,157.8026012952217,323.66082763671875
876,154.8463925835046,474.3535461425781
877,153.9638674553514,1062.835693359375
878,158.86240854704192,837.5377807617188
879,155.44617441816814,635.8707885742188
880,152.6827081597857,816.1493530273438
881,155.95023451099254,253.52767944335938
882,157.19328955086456,837.276611328125
883,154.11759331674412,789.0213623046875
884,155.19592074335839,1077.0416259765625
885,155.91613714926564,392.8058166503906
886,151.76931432886454,605.9850463867188
887,159.122487945483,604.9752197265625
888,149.30740997015428,531.4989624023438
889,153.4872783558941,942.4065551757812
890,154.0279216224438,1106.6695556640625
891,154.01510200543345,333.6235656738281
892,156.44327943575095,1036.539306640625
893,159.45168501660083,911.6969604492188
894,154.80384002443648,848.0718994140625
895,155.18415117656772,1395.2254638671875
896,158.7643774402781,789.8075561523438
897,156.59307384531652,1196.634033203125
898,153.5506652056564,495.7080993652344
899,155.18627818726927,336.6540222167969
900,152.4451704252227,1461.4754638671875
901,151.39097347225035,304.5477600097656
902,154.99850157862457,547.3302001953125
903,150.34912381382267,534.9462890625
904,154.93232250084975,1007.3802490234375
905,154.45323549978207,640.679931640625
906,156.44580527427163,908.3319091796875
907,154.39828596270831,1331.76318359375
908,151.4866629912418,891.5337524414062
909,152.56556838420101,720.2988891601562
910,154.0432359841762,322.3933410644531
911,158.88042736296455,710.705078125
912,154.27829951481166,1361.6107177734375
913,152.86805681446518,332.05841064453125
914,156.11423891524535,1775.5069580078125
915,155.27100892330253,954.6209716796875
916,153.52162202106078,509.8731994628906
917,152.6052747925525,1150.972412109375
918,156.12712638841577,233.30661010742188
919,151.94271929652223,618.8574829101562
920,155.14844436503353,1012.5509643554688
921,154.14286319957415,1326.0703125
922,153.4610751076439,507.0823059082031
923,156.5700896139445,1353.0169677734375
924,153.6981474709882,519.2194213867188
925,153.23879689773486,952.584716796875
926,160.0016957422653,618.7539672851562
927,154.16843916989052,448.4599304199219
928,156.87805090707454,584.5078125
929,156.48790516153434,587.5396728515625
930,156.08111356758354,1216.1903076171875
931,156.42973912958513,1013.6867065429688
932,152.79734961073834,672.9742431640625
933,155.67833916355124,1057.507080078125
934,153.68703482678637,979.3899536132812
935,154.07393006506672,807.2286987304688
936,156.11993025953936,512.694091796875
937,155.83038937444869,1016.9307250976562
938,155.8631287249174,352.8378601074219
939,155.55408482464622,1015.8594360351562
940,156.1045364625699,969.0791015625
941,152.8440394087107,1754.010498046875
942,153.93920356050805,1117.3798828125
943,156.12607065492938,1425.1785888671875
944,153.57634757870355,803.7542114257812
945,155.53746590532054,1360.50146484375
946,153.28429673133786,260.5987243652344
947,157.0640794027387,1166.2420654296875
948,154.4662044083481,242.18624877929688
949,157.15272243794487,889.9086303710938
950,152.9481251135914,1079.897705078125
951,153.00275359684025,1113.6658935546875
952,150.91162129811605,398.7555236816406
953,154.004338218946,863.7597045898438
954,155.40491626580337,1172.240478515625
955,156.98687075481848,413.27899169921875
956,155.27236801788914,1537.6400146484375
957,152.04617414925104,1401.392578125
958,156.81756247794036,1355.2266845703125
959,156.35796559862564,982.6452026367188
960,154.6850031250142,1447.7142333984375
961,159.54464298512676,1000.0156860351562
962,154.96150014581204,1287.766845703125
963,153.38401444180727,2368.673583984375
964,156.69107646562423,1129.763671875
965,156.206126286977,226.98257446289062
966,154.8446560812481,1017.0033569335938
967,155.32106093861913,760.5009765625
968,153.13468182886376,622.839111328125
969,153.7442383275371,852.258056640625
970,156.00926590374644,843.6533813476562
971,156.00394980933555,815.9534912109375
972,157.16198529999807,1071.42236328125
973,152.54474361860895,230.4834747314453
974,156.30373588912224,368.20989990234375
975,154.7054405929528,1569.62109375
976,157.87347232256798,1183.92919921875
977,152.51926566592627,373.8326110839844
978,157.60621903786551,276.95648193359375
979,152.88822600829116,1349.2889404296875
980,155.3223637663016,1170.5888671875
981,153.23242505829842,1119.180908203125
982,153.32156656822795,1619.853515625
983,151.6248166271188,293.71978759765625
984,157.64718135961525,1338.623046875
985,154.9757087571124,394.8627624511719
986,153.95384299428423,440.6526184082031
987,155.35999902153813,1213.7008056640625
988,155.81699915107393,698.4425659179688
989,156.29049785851174,1598.4775390625
990,154.24802709802807,899.688232421875
991,153.7634532206399,1902.0103759765625
992,153.1869752073738,199.5157012939453
993,156.8009832602714,1052.8109130859375
994,155.00076301464316,784.3331298828125
995,156.69061335113753,432.66619873046875
996,152.53932197212777,1764.084228515625
997,156.63039353820156,1199.889892578125
998,155.3866310524108,1793.944091796875
999,153.31426648081944,1302.372802734375
1000,152.38774315431232,1645.72412109375
